system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
298,"59.28634, 11.00451",59.28634,11.00451,id_52432706,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.004510427021522,59.28634457844263]}"
486,"59.24617, 10.99391",59.24617,10.99391,id_52688212,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.993909285601891,59.24617426245981]}"
324,"59.2904, 10.88324",59.2904,10.88324,id_52792054,Fredrikstad_change_dw_2017_2022,1,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883243417233667,59.2904006423668]}"
100,"59.25523, 11.0867",59.25523,11.0867,id_52831024,Fredrikstad_change_dw_2017_2022,1,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.086703961282527,59.25522924193845]}"
224,"59.26183, 11.07834",59.26183,11.07834,id_53341463,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.078335434650192,59.261831013836144]}"
206,"59.29104, 10.90751",59.29104,10.90751,id_53348814,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.907509502920835,59.29103552249536]}"
399,"59.27024, 10.89231",59.27024,10.89231,id_53455318,Fredrikstad_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.892307837100537,59.27023804387029]}"
400,"59.25605, 10.73068",59.25605,10.73068,id_53701045,Fredrikstad_change_dw_2017_2022,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.730676559099992,59.25604982103297]}"
176,"59.22451, 11.05258",59.22451,11.05258,id_53791467,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.052580903866694,59.22451094433136]}"
232,"59.26482, 11.00833",59.26482,11.00833,id_53975480,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.008333557756382,59.26481653627932]}"
413,"59.26748, 10.90303",59.26748,10.90303,id_54168364,Fredrikstad_change_dw_2017_2022,3,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.90303352880966,59.26747671082174]}"
18,"59.21917, 10.81379",59.21917,10.81379,id_54275019,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.813786350241385,59.219167812455574]}"
101,"59.24411, 10.73708",59.24411,10.73708,id_54385010,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.737084752444412,59.24410785149445]}"
380,"59.23844, 10.91667",59.23844,10.91667,id_54516980,Fredrikstad_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.916667928846095,59.238442211691115]}"
118,"59.27886, 10.78431",59.27886,10.78431,id_54595237,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.784313971850057,59.27885921413049]}"
242,"59.19094, 11.04514",59.19094,11.04514,id_54641877,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.045139098024002,59.190941646837814]}"
