system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
459,"59.19979, 11.09295",59.19979,11.09295,id_80789908,Sarpsborg_change_dw_2017_2022,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.092952616563473,59.19979247347939]}"
507,"59.27289, 11.1278",59.27289,11.1278,id_81122267,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.127799517032498,59.272889498024064]}"
30,"59.32437, 11.09973",59.32437,11.09973,id_81335244,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.099730363788344,59.32436942519796]}"
540,"59.1826, 11.18782",59.1826,11.18782,id_81481599,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.187824483290589,59.182598898440176]}"
472,"59.27081, 11.06712",59.27081,11.06712,id_81559453,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.067124823680116,59.270812974173566]}"
487,"59.25655, 11.17607",59.25655,11.17607,id_81580373,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.17607433040121,59.25655012696242]}"
184,"59.37138, 11.04702",59.37138,11.04702,id_81613147,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.047016096527505,59.37138044768099]}"
340,"59.22837, 11.12029",59.22837,11.12029,id_81703362,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.12029312659578,59.22836533624047]}"
230,"59.33555, 11.22209",59.33555,11.22209,id_82114010,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.222094959992942,59.33554550743726]}"
20,"59.28527, 11.04483",59.28527,11.04483,id_82232903,Sarpsborg_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.04482680380096,59.28526848599645]}"
254,"59.40832, 11.13012",59.40832,11.13012,id_82304236,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.130122448372301,59.408317406410774]}"
508,"59.33691, 10.98744",59.33691,10.98744,id_82540294,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.987444927711541,59.33690986739842]}"
128,"59.24297, 11.20888",59.24297,11.20888,id_83111055,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.208876962789693,59.24297134577045]}"
462,"59.20005, 11.18631",59.20005,11.18631,id_83246116,Sarpsborg_change_dw_2017_2022,3,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.186313919509953,59.200052289155074]}"
456,"59.33756, 10.96832",59.33756,10.96832,id_83310707,Sarpsborg_change_dw_2017_2022,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.96831727934163,59.33755945931039]}"
191,"59.28889, 11.23942",59.28889,11.23942,id_83421575,Sarpsborg_change_dw_2017_2022,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.23942106193736,59.288894058233076]}"
488,"59.28122, 11.0904",59.28122,11.0904,id_83523079,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.090401298968024,59.281220964349046]}"
427,"59.37227, 11.07611",59.37227,11.07611,id_8378633,Sarpsborg_change_dw_2017_2022,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.076112097436573,59.372267931632265]}"
