system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
481,"60.87806, 8.48547",60.87806,8.48547,id_5219223,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.485473698278746,60.87806162803185]}"
371,"60.96815, 8.42879",60.96815,8.42879,id_52277412,Hemsedal_change_dw_2016_2020,1,8,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.42879043717532,60.96815407286421]}"
423,"60.87927, 8.60426",60.87927,8.60426,id_52380418,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.604260460484856,60.87927147732572]}"
131,"61.00325, 8.40671",61.00325,8.40671,id_52478504,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.406709995201489,61.00325317583157]}"
133,"60.95256, 8.28359",60.95256,8.28359,id_52582087,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.283587720119284,60.95255659666229]}"
526,"60.86395, 8.55805",60.86395,8.55805,id_53060271,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.55805499869978,60.863954455513586]}"
86,"60.99726, 8.35376",60.99726,8.35376,id_53065551,Hemsedal_change_dw_2016_2020,1,4,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.353760815246345,60.99726388574337]}"
425,"60.88926, 8.55328",60.88926,8.55328,id_53085034,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.553283021338503,60.88925726095279]}"
510,"60.86718, 8.55525",60.86718,8.55525,id_53257908,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.555248577656261,60.86717736796052]}"
366,"60.9815, 8.40083",60.9815,8.40083,id_53318080,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.40083263418669,60.981500014053154]}"
416,"60.88297, 8.60956",60.88297,8.60956,id_53347209,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.609556964608037,60.88296800299397]}"
113,"61.08641, 8.31523",61.08641,8.31523,id_53425043,Hemsedal_change_dw_2016_2020,1,4,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.315234505931961,61.08640681987482]}"
126,"60.82029, 8.75575",60.82029,8.75575,id_53468215,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.755750226202398,60.8202861679902]}"
408,"60.88395, 8.60899",60.88395,8.60899,id_53859543,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.608992254655105,60.883953962337884]}"
